,name,place_id,types,tel,location,Lat,Lng,vicinity,Village,District,City,rating,user_ratings_total,reviews_num,senti_score
2780,家樂福超市蘆洲光華店Carrefour Market Luzhou Guanghua Store,ChIJZwqXW7eoQjQRsLHSV7H6lqw,"('supermarket', 'grocery_or_supermarket', 'food')",02 2288 9268 ,"[25.0820826, 121.4643858]",25.0820826,121.4643858,蘆洲區光華路200號,光明里,蘆洲區,新北市,4.1,1116.0,1116.0,0.441
2781,家樂福超市五股西雲店Wu Gu Si Yun,ChIJE7HqDeKpQjQRudtqa8ZZ7gs,"('supermarket', 'grocery_or_supermarket', 'food')",02 2295 3601 ,"[25.0949468, 121.4469256]",25.0949468,121.4469256,五股區西雲路171-1跟169-1及171號,成功里,五股區,新北市,4.0,25.0,25.0,0.544
2782,五股區農會五農超市,ChIJa4e20BumQjQRkgkbBX4ZsXg,"('supermarket', 'grocery_or_supermarket', 'food')",02 2294 2223 ,"[25.083895899999998, 121.4368544]",25.083895899999998,121.4368544,五股區民義路一段21號,五股里,五股區,新北市,3.9,136.0,136.0,0.386
2783,家樂福超市五股成泰店Wu Gu Cheng Tai,ChIJvWurHbWnQjQRSDbpWjlwDj4,"('supermarket', 'grocery_or_supermarket', 'food')",02 2291 5245 ,"[25.0794009, 121.43608640000001]",25.0794009,121.43608640000001,五股區成泰路一段235號之4,德音里,五股區,新北市,3.8,5.0,,
2784,家樂福超市三重溪尾店San Chong Si Wei,ChIJZc25eK-pQjQRwh5DDAriEc0,"('supermarket', 'grocery_or_supermarket', 'food')",02 8985 2820 ,"[25.0795995, 121.4894242]",25.0795995,121.4894242,三重區溪尾街125號1樓,溪美里,三重區,新北市,4.4,166.0,166.0,0.51
2785,家樂福超市蘆洲長榮店Lu Zhou Chang Rong,ChIJMaXnN8epQjQRaW4pxPWDN1U,"('supermarket', 'grocery_or_supermarket', 'food')",02 8282 1005 ,"[25.087838, 121.45976200000001]",25.087838,121.45976200000001,蘆洲區長榮路386號,正義里,蘆洲區,新北市,4.1,62.0,62.0,0.387
2786,家樂福超市蘆洲中興店Lu Chou Chong Hsing,ChIJVcNG-KWpQjQRFXKS5xk6wcM,"('supermarket', 'grocery_or_supermarket', 'food')",02 2847 4195 ,"[25.0870229, 121.4811788]",25.0870229,121.4811788,蘆洲區中興街34號,玉清里,蘆洲區,新北市,4.0,49.0,49.0,0.429
2787,全聯福利中心Pxmart 永樂,ChIJV-Ehsx6pQjQRIGwzFELGeSM,"('supermarket', 'grocery_or_supermarket', 'food')",02 8285 6732#3 ,"[25.0901793, 121.458401]",25.0901793,121.458401,蘆洲區永樂街38巷57弄2號,永樂里,蘆洲區,新北市,4.1,482.0,482.0,0.39899999999999997
2788,家樂福超市蘆洲三民店Lu Chou San Min,ChIJddm0QVapQjQRitIjg94xmpo,"('supermarket', 'grocery_or_supermarket', 'food')",02 2847 6454 ,"[25.0835826, 121.47553219999999]",25.0835826,121.47553219999999,蘆洲區三民路54號,仁德里,蘆洲區,新北市,4.2,133.0,134.0,0.39899999999999997
2789,頂好Wellcome超市-通河店,ChIJtZQke7OuQjQR9D0XCs5Qpaw,"('supermarket', 'grocery_or_supermarket', 'food')",02 2885 5937 ,"[25.081225399999997, 121.52038940000001]",25.081225399999997,121.52038940000001,士林區通河街153號,福華里,士林區,臺北市,3.9,177.0,,
2790,頂好Wellcome超市-三重4店,ChIJwS6EvympQjQR2GT9dncCZqI,"('supermarket', 'grocery_or_supermarket', 'food')",02 2983 4569 ,"[25.079099399999997, 121.49271920000001]",25.079099399999997,121.49271920000001,三重區仁愛街293號,五順里,三重區,新北市,3.7,83.0,,
2791,頂好Wellcome超市-三重慈愛店,ChIJk2IKRtaoQjQRHBf8nWPIQIk,"('supermarket', 'grocery_or_supermarket', 'food')",02 8985 2820 ,"[25.07967, 121.48941880000001]",25.07967,121.48941880000001,三重區溪尾街125號1,溪美里,三重區,新北市,4.1,399.0,,
2792,家樂福超市三重五華店San Chong Wu Hua,ChIJ8f4tKmSpQjQRxQi4bEdqN60,"('supermarket', 'grocery_or_supermarket', 'food')",02 2981 0980 ,"[25.0829837, 121.49218619999999]",25.0829837,121.49218619999999,三重區五華街110巷1-4號,慈祐里,三重區,新北市,4.1,91.0,91.0,0.426
2793,￼￼￼￼City’Super 天母SOGO店,ChIJs82rTJeuQjQRgq1bge9IEEA,"('supermarket', 'grocery_or_supermarket', 'food')",02 7736 0766 ,"[25.1052504, 121.52453490000002]",25.1052504,121.52453490000002,士林區中山北路六段77號SOGO天母店B1,德行里,士林區,臺北市,4.2,126.0,126.0,0.45299999999999996
2794,JASONS Market Place 臺北美麗華店,ChIJg0Tn-BKsQjQRzViHOaAdhvc,"('supermarket', 'grocery_or_supermarket', 'food')",02 2175 3666 ,"[25.0833399, 121.5571325]",25.0833399,121.5571325,中山區敬業三路20號,金泰里,中山區,臺北市,4.2,307.0,307.0,0.41100000000000003
2795,家樂福超市士林通河店Shilin Tong Ho,ChIJndrG4cCvQjQRXLw95lXt74g,"('supermarket', 'grocery_or_supermarket', 'food')",02 2885 5937 ,"[25.081225399999997, 121.52038940000001]",25.081225399999997,121.52038940000001,士林區通河街153號,福華里,士林區,臺北市,3.9,79.0,79.0,0.345
2796,家樂福超市士林華齡店Shilin Hua Ling,ChIJS98SV7CvQjQRoXVCq-z5SKc,"('supermarket', 'grocery_or_supermarket', 'food')",02 2882 4585 ,"[25.0869829, 121.5193747]",25.0869829,121.5193747,士林區華齡街175號,福中里,士林區,臺北市,4.1,1074.0,1076.0,0.41
2797,家樂福超市士林雨聲店Shilin Yu Sheng,ChIJ8SMYB8OvQjQROX5OvBKXngA,"('supermarket', 'grocery_or_supermarket', 'food')",02 2838 1772 ,"[25.102903100000002, 121.5288037]",25.102903100000002,121.5288037,士林區雨聲街52號,名山里,士林區,臺北市,3.8,37.0,37.0,0.34299999999999997
2798,家樂福超市士林社中店Shilin She Chong,ChIJ5WISvB2vQjQRrHEojoWsY2k,"('supermarket', 'grocery_or_supermarket', 'food')",02 8811 2281 ,"[25.0912855, 121.50827549999998]",25.0912855,121.50827549999998,士林區社中街222號1樓,社園里,士林區,臺北市,3.8,267.0,267.0,0.36
2799,家樂福超市士林德行東店Shilin De Hsing East,ChIJRTPamA-vQjQRvUYbJ4YYZDM,"('supermarket', 'grocery_or_supermarket', 'food')",02 2836 6280 ,"[25.1092549, 121.53310049999999]",25.1092549,121.53310049999999,士林區德行東路230號,聖山里,士林區,臺北市,3.9,68.0,68.0,0.27699999999999997
2800,家樂福超市臺北北安店Taipei Bei An,ChIJaa_Q8xGtQjQRcSt0EGBUxYA,"('supermarket', 'grocery_or_supermarket', 'food')",02 2533 7796 ,"[25.0823948, 121.5479565]",25.0823948,121.5479565,中山區北安路595巷11-13號,大直里,中山區,臺北市,4.0,60.0,60.0,0.38299999999999995
2801,Kmart 韓國食品專賣店,ChIJZzRCQgKvQjQRg1T8Jxba-7o,"('supermarket', 'grocery_or_supermarket', 'food')",02 2874 5986 ,"[25.1123316, 121.5297325]",25.1123316,121.5297325,士林區士東路103號,天祿里,士林區,臺北市,5.0,12.0,12.0,0.652
2802,三井選品,ChIJd6c9MA6sQjQR7-_oGa1errw,"('supermarket', 'grocery_or_supermarket', 'restaurant', 'food')",02 2533 8801 ,"[25.0815232, 121.5517895]",25.0815232,121.5517895,中山區明水路604號,成功里,中山區,臺北市,4.2,504.0,,
2803,家樂福超市臺北內湖一店Carrefour Market Taipei Nei Hu 1 Store,ChIJq3pgXWysQjQREQnzs3Ghfww,"('supermarket', 'grocery_or_supermarket', 'food')",02 2658 5955 ,"[25.0836379, 121.5633125]",25.0836379,121.5633125,內湖區內湖路一段155號,西康里,內湖區,臺北市,4.2,791.0,791.0,0.43799999999999994
2804,家樂福超市內湖成功店 Carrefour Market Nei Hu Cheng Gong Store,ChIJI57vq66tQjQRflhR2KzMWh8,"('supermarket', 'grocery_or_supermarket', 'food')",02 2793 1215 ,"[25.0808801, 121.59056559999999]",25.0808801,121.59056559999999,內湖區成功路三段174巷8號B1,湖濱里,內湖區,臺北市,4.1,560.0,560.0,0.40700000000000003
2805,家樂福超市內湖江南店,ChIJueeuPLWtQjQRNm2nveDbHA0,"('supermarket', 'grocery_or_supermarket', 'food')",02 2656 1165 ,"[25.0774151, 121.5778152]",25.0774151,121.5778152,內湖區江南街55號,港墘里,內湖區,臺北市,4.1,462.0,462.0,0.39899999999999997
2806,頂好Wellcome超市-陽明店,ChIJ4cBtPoOuQjQRvpIAkEL7pVs,"('supermarket', 'grocery_or_supermarket', 'food')",02 2836 6280 ,"[25.1093029, 121.53323130000001]",25.1093029,121.53323130000001,士林區德行東路230號,聖山里,士林區,臺北市,3.9,544.0,,
2807,旺旺精品百貨 (成功店),ChIJFw2BE42sQjQRENXia4OQe1U,"('supermarket', 'hardware_store', 'grocery_or_supermarket', 'food')",02 8791 0089 ,"[25.0818781, 121.59257140000001]",25.0818781,121.59257140000001,內湖區成功路四段61巷1-1號,清白里,內湖區,臺北市,4.0,162.0,,
2808,柑仔店有機健康超市 康寧店,ChIJ_QlDopOsQjQRWvTh7cD6HN8,"('supermarket', 'grocery_or_supermarket', 'restaurant', 'food', 'health')",02 2791 8158 ,"[25.078908399999996, 121.59824209999998]",25.078908399999996,121.59824209999998,內湖區康寧路一段261號,紫雲里,內湖區,臺北市,5.0,1.0,,
2809,美廉社 內湖康寧二店,ChIJW-V5P7etQjQR6tkpL9gqL94,"('supermarket', 'grocery_or_supermarket', 'food')",02 2794 2979 ,"[25.079362, 121.594293]",25.079362,121.594293,內湖區康寧路一段147號,紫雲里,內湖區,臺北市,3.8,11.0,11.0,0.455
2810,昌興超市,ChIJSyG4YdenQjQRREDKTM85HlI,"('supermarket', 'grocery_or_supermarket', 'food')",02 2900 0286 ,"[25.044700600000002, 121.44155690000001]",25.044700600000002,121.44155690000001,泰山區信華六街,義仁里,泰山區,新北市,4.0,1.0,1.0,0.039
2811,頂好Wellcome超市-成泰店,ChIJ6VaN_i-mQjQRANrfrZL0hBw,"('supermarket', 'grocery_or_supermarket', 'food')",02 2297 4497 ,"[25.067211399999998, 121.4343219]",25.067211399999998,121.4343219,五股區成泰路一段6號,德泰里,五股區,新北市,3.9,108.0,108.0,0.402
2812,家樂福超市五股成泰二店Wu Gu Cheng Tai 2,ChIJK_4uaZWnQjQRtEvGC-rREbM,"('supermarket', 'grocery_or_supermarket', 'food')",02 2297 4497 ,"[25.067211399999998, 121.4343219]",25.067211399999998,121.4343219,五股區成泰路一段6號,德泰里,五股區,新北市,3.8,4.0,4.0,0.129
2813,家樂福超市新莊中港店Carrefour Market Xinzhuang Zhonggang Store,ChIJ6UUrw3uoQjQRjhW-gf5qXA8,"('supermarket', 'grocery_or_supermarket', 'food')",02 2998 5052 ,"[25.0456522, 121.45228300000001]",25.0456522,121.45228300000001,新莊區中港路336號,中華里,新莊區,新北市,4.0,931.0,931.0,0.44
2814,家樂福超市新莊中信店Hsin Chuang Chong Hsin,ChIJ651ghrSpQjQROmKR-MGChGc,"('supermarket', 'grocery_or_supermarket', 'food')",02 2994 5810 ,"[25.05171, 121.44860190000001]",25.05171,121.44860190000001,新莊區中信街72號,中信里,新莊區,新北市,4.0,68.0,69.0,0.44
2815,家樂福超市新莊中平店Hsin Chuang Chong Ping,ChIJdQhVrvunQjQRcg5Jggr6FNA,"('supermarket', 'grocery_or_supermarket', 'food')",02 2992 2182 ,"[25.0526658, 121.4436002]",25.0526658,121.4436002,新莊區中平路377巷18號,立廷里,新莊區,新北市,4.3,40.0,40.0,0.495
2816,家樂福超市新莊昌隆店Hsin Chuang Chang Long,ChIJI_-QusOpQjQRhTXi_XY0f9g,"('supermarket', 'grocery_or_supermarket', 'food')",02 2992 3404 ,"[25.0513277, 121.45722649999999]",25.0513277,121.45722649999999,新莊區昌隆街69號,信義里,新莊區,新北市,3.9,62.0,63.0,0.41100000000000003
2817,家樂福超市新莊化成店Hsin Chuang Hua Cheng,ChIJWylNl1CpQjQRUlspQs5fXeQ,"('supermarket', 'grocery_or_supermarket', 'food')",02 2990 2980 ,"[25.05051259999999, 121.4657818]",25.05051259999999,121.4657818,新莊區化成路193號,頭前里,新莊區,新北市,4.0,61.0,61.0,0.332
2818,家樂福超市三重重陽店San Chong Chong Yang,ChIJV9UOQo2pQjQRWePPxDesQQw,"('supermarket', 'grocery_or_supermarket', 'food')",02 8982 9137 ,"[25.057831399999998, 121.4868743]",25.057831399999998,121.4868743,三重區重陽路一段41號,過田里,三重區,新北市,3.9,101.0,101.0,0.503
2819,家樂福超市五股明德店Wu Gu Ming De,ChIJuSb4rmOnQjQRkpN7-2PPq_E,"('supermarket', 'grocery_or_supermarket', 'food')",02 2293 1485 ,"[25.0719925, 121.4331045]",25.0719925,121.4331045,五股區明德路12巷5號,水碓里,五股區,新北市,4.3,39.0,39.0,0.297
2820,家樂福超市臺北太原店Taipei Tai Yuan,ChIJfYb12fipQjQR5Y_76Y9R6jM,"('supermarket', 'grocery_or_supermarket', 'food')",02 2558 4038 ,"[25.0553197, 121.51677240000002]",25.0553197,121.51677240000002,大同區太原路155號,星明里,大同區,臺北市,4.0,46.0,46.0,0.337
2821,三重農會超市,ChIJKVHN7DSpQjQRt2EtI7Hn830,"('supermarket', 'grocery_or_supermarket', 'food')",,"[25.063056200000002, 121.49969270000001]",25.063056200000002,121.49969270000001,三重區重新路二段1號,文化里,三重區,新北市,4.0,218.0,57.0,0.152
2822,家樂福超市臺北酒泉店Taipei Jiu Chuan,ChIJMWnEtUmpQjQRkGo6KpMMmKo,"('supermarket', 'grocery_or_supermarket', 'food')",02 2593 3600 ,"[25.07213429999999, 121.515239]",25.07213429999999,121.515239,大同區酒泉街105號,保安里,大同區,臺北市,3.9,649.0,650.0,0.405
2823,家樂福超市臺北林森北店Taipei Lin Sen North,ChIJIxgdkIOpQjQRXyZeLrYI7P0,"('supermarket', 'grocery_or_supermarket', 'food')",02 2525 3663 ,"[25.0599458, 121.5257295]",25.0599458,121.5257295,中山區林森北路413號B1,聚盛里,中山區,臺北市,3.9,821.0,821.0,0.27399999999999997
2824,家樂福超市臺北重慶北店Taipei Chong Qing North,ChIJASZVUlOpQjQRsL3gQEQLCQ0,"('supermarket', 'grocery_or_supermarket', 'food')",02 2555 9081 ,"[25.0523045, 121.5142547]",25.0523045,121.5142547,大同區重慶北路1段73號B1,建明里,大同區,臺北市,3.3,3.0,,
2825,家樂福超市 臺北敦化北店 Taipei Dun Hua North,ChIJ6Xbil5arQjQR8EppmOAiKEg,"('supermarket', 'grocery_or_supermarket', 'food')",02 2716 7228 ,"[25.0570046, 121.5512206]",25.0570046,121.5512206,松山區敦化北路199巷5號,中華里,松山區,臺北市,3.9,470.0,470.0,0.428
2826,家樂福超市臺北忠孝東店Taipei Chong Hsiao East,ChIJ2WPQ33yrQjQRzw8g9nUEgUA,"('supermarket', 'grocery_or_supermarket', 'food')",02 2781 1008 ,"[25.0419403, 121.54680900000001]",25.0419403,121.54680900000001,大安區忠孝東路四段71號B1,光武里,大安區,臺北市,4.0,446.0,446.0,0.32799999999999996
2827,家樂福超市臺北光復店Taipei Guang Fu,ChIJM4tJ1uKrQjQRAN_YtNU9_8s,"('supermarket', 'grocery_or_supermarket', 'food')",02 2546 9080 ,"[25.0549956, 121.55556200000001]",25.0549956,121.55556200000001,松山區光復北路198號,龍田里,松山區,臺北市,3.9,63.0,63.0,0.349
2828,家樂福超市臺北農安二店Taipei Nong An 2,ChIJKRfDuIapQjQRELBbJ8LLmIQ,"('supermarket', 'grocery_or_supermarket', 'food')",02 2599 2851 ,"[25.064797600000002, 121.52588329999999]",25.064797600000002,121.52588329999999,中山區農安街26號26-1號,恆安里,中山區,臺北市,3.8,70.0,70.0,0.217
2829,家樂福超市臺北錦州店Carrefour Market Taipei Jin Zhou Store,ChIJIUHw8yupQjQR9uv25j4w_RA,"('supermarket', 'grocery_or_supermarket', 'food')",080 900 1365 ,"[25.0602202, 121.53495819999999]",25.0602202,121.53495819999999,中山區錦州街276號,松江里,中山區,臺北市,4.1,834.0,834.0,0.42100000000000004
2830,家樂福超市臺北八德店Taipei Ba De,ChIJ21tUVA-rQjQRg0mLnX9T5X0,"('supermarket', 'grocery_or_supermarket', 'food')",02 2742 3398 ,"[25.04861660000001, 121.5604495]",25.04861660000001,121.5604495,松山區八德路四段83號,吉祥里,松山區,臺北市,4.0,104.0,104.0,0.4320000000000001
2831,Breeze Super,ChIJuR0NlNurQjQRmhdXYHYHsCI,"('supermarket', 'grocery_or_supermarket', 'food')",02 6600 8888#7001 ,"[25.0461055, 121.5449393]",25.0461055,121.5449393,松山區復興南路一段39號,中崙里,松山區,臺北市,4.0,117.0,117.0,0.34600000000000003
2832,頂好Wellcome超市-中坡陽店,ChIJXTj145-rQjQRwKoA60Bkulg,"('supermarket', 'grocery_or_supermarket', 'food')",02 2785 4579 ,"[25.044061199999998, 121.5822634]",25.044061199999998,121.5822634,南港區中坡南路3號,萬福里,南港區,臺北市,4.1,678.0,678.0,0.386
2833,家樂福超市臺北中坡南店Taipei Zhongpuo South,ChIJy-kiL3irQjQRzPrviOMvtgA,"('supermarket', 'grocery_or_supermarket', 'food')",02 2785 4579 ,"[25.04412300000001, 121.58221599999999]",25.04412300000001,121.58221599999999,南港區中坡南路3號,萬福里,南港區,臺北市,3.9,139.0,139.0,0.301
2834,家樂福超市臺北延壽店Taipei Yan Shou,ChIJy6OkX5urQjQRlIgx-RhwHFo,"('supermarket', 'grocery_or_supermarket', 'food')",02 2745 7060 ,"[25.05724660000001, 121.56663600000002]",25.05724660000001,121.56663600000002,松山區延壽街91號,新東里,松山區,臺北市,2.6,5.0,5.0,0.011000000000000001
2835,微風超市,ChIJLX1dfmKrQjQR7kU7zTBgpI8,"('supermarket', 'grocery_or_supermarket', 'food')",,"[25.0461055, 121.5449393]",25.0461055,121.5449393,松山區復興南路一段39號,中崙里,松山區,臺北市,4.3,165.0,,
2836,全聯福利中心Pxmart 中山興安,ChIJqxPnOuGrQjQRE2C3tbO9MiU,"('supermarket', 'grocery_or_supermarket', 'food')",02 2500 0562 ,"[25.0562621, 121.5418459]",25.0562621,121.5418459,中山區興安街55號,朱馥里,中山區,臺北市,3.9,496.0,498.0,0.37
2837,健康食彩超市康寧分店,ChIJm1jfVuytQjQRK-l-9oS84R8,"('supermarket', 'grocery_or_supermarket', 'food')",02 2633 6382 ,"[25.0715062, 121.61010120000002]",25.0715062,121.61010120000002,內湖區康寧路三段103-1號,明湖里,內湖區,臺北市,3.0,1.0,1.0,0.04
2838,家樂福超市內湖東湖店Carrefour Market Dong Hu Store,ChIJT9aLwrqsQjQRfmSAce87sTk,"('supermarket', 'grocery_or_supermarket', 'food')",02 2632 0558 ,"[25.068728, 121.6149259]",25.068728,121.6149259,內湖區東湖路69號B1,安湖里,內湖區,臺北市,4.0,826.0,829.0,0.439
2839,家樂福超市南港東明店Nan Kang Dong Ming,ChIJwXXVvxqrQjQRlwc6BzBlnl8,"('supermarket', 'grocery_or_supermarket', 'food')",02 2785 6170 ,"[25.054637699999997, 121.60090990000002]",25.054637699999997,121.60090990000002,南港區東明街99號,東新里,南港區,臺北市,4.0,335.0,335.0,0.43
2840,家樂福南港店,ChIJwWNOHV6rQjQRunxsPrJgnv8,"('supermarket', 'grocery_or_supermarket', 'storage', 'food')",02 2653 0598 ,"[25.053782, 121.600503]",25.053782,121.600503,南港區南港路二段146號B1,東明里,南港區,臺北市,3.9,3923.0,3925.0,0.4270000000000001
2841,頂好Wellcome超市-民權店,ChIJ8UZBCL2sQjQRZJsYGtIYr-U,"('supermarket', 'grocery_or_supermarket', 'food')",02 2634 1240 ,"[25.071707, 121.607598]",25.071707,121.607598,內湖區民權東路六段296巷42之3號B1樓,葫洲里,內湖區,臺北市,3.8,107.0,,
2842,頂好Wellcome超市-東湖3,ChIJW1Z8JbesQjQRTUoe2U53-mY,"('supermarket', 'grocery_or_supermarket', 'food')",02 2633 8537 ,"[25.072577399999997, 121.6192283]",25.072577399999997,121.6192283,內湖區康樂街150號,樂康里,內湖區,臺北市,3.8,178.0,,
2843,家樂福超市內湖成功二店Nei Hu Cheng Gong 2,ChIJOToJ47atQjQRkN8fA2tE5b8,"('supermarket', 'grocery_or_supermarket', 'food')",02 2796 0902 ,"[25.0676901, 121.5899871]",25.0676901,121.5899871,內湖區成功路二段320巷19號,湖興里,內湖區,臺北市,4.0,60.0,60.0,0.447
2844,家樂福超市內湖康樂店Nei Hu Kang Le,ChIJW3DJ3tatQjQRhT2nBXxvG3Y,"('supermarket', 'grocery_or_supermarket', 'food')",02 2633 8537 ,"[25.072577399999997, 121.6192283]",25.072577399999997,121.6192283,內湖區康樂街150號,樂康里,內湖區,臺北市,4.0,73.0,74.0,0.336
2845,家樂福超市內湖民權東店Nei Hu Min Chuan East,ChIJV7qGQ7itQjQRW8snVLnos_k,"('supermarket', 'grocery_or_supermarket', 'food')",02 2634 1240 ,"[25.071707, 121.607598]",25.071707,121.607598,內湖區民權東路六段296巷42-3號號,葫洲里,內湖區,臺北市,4.4,30.0,30.0,0.409
2846,家樂福超市汐止福德一店Xi Zhi Fu De 1,ChIJEQITcM5TXTQR8Msbqt6PptY,"('supermarket', 'grocery_or_supermarket', 'food')",02 8693 2839 ,"[25.064731, 121.63348300000001]",25.064731,121.63348300000001,汐止區福德一路256號,福德里,汐止區,新北市,3.7,60.0,61.0,0.42
2847,家樂福超市汐止大同店Xi Zhi Da Tung,ChIJCxy9z1lTXTQROaNPwjCNg98,"('supermarket', 'grocery_or_supermarket', 'food')",02 2649 2001 ,"[25.0658673, 121.6539356]",25.0658673,121.6539356,汐止區大同路二段285號B1,智慧里,汐止區,新北市,4.0,45.0,45.0,0.28600000000000003
2848,家樂福超市汐止明峯店Xi Zhi Ming Feng,ChIJV8dguLFTXTQR49mLl7w8p8M,"('supermarket', 'grocery_or_supermarket', 'food')",02 2692 5615 ,"[25.0709597, 121.63116200000002]",25.0709597,121.63116200000002,汐止區明峰街117號B1,金龍里,汐止區,新北市,3.7,92.0,92.0,0.341
2849,家樂福超市汐止樟樹一店Xi Zhi Chang Shu 1,ChIJl0pwJKpTXTQRHV_F4S_wI6k,"('supermarket', 'grocery_or_supermarket', 'food')",02 2643 3749 ,"[25.065845899999996, 121.6423955]",25.065845899999996,121.6423955,汐止區樟樹一路176號號1樓,厚德里,汐止區,新北市,3.5,76.0,76.0,0.3720000000000001
2850,家樂福超市汐止建成店Xi Zhi Jian Cheng,ChIJQagb60xTXTQRIPuzjnxSUN0,"('supermarket', 'grocery_or_supermarket', 'food')",02 2641 0815 ,"[25.0729131, 121.66317620000001]",25.0729131,121.66317620000001,汐止區建成路39號,城中里,汐止區,新北市,4.3,96.0,97.0,0.455
